,iteracion,path,distancia
9092,9092,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9093,9093,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9094,9094,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9095,9095,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9096,9096,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9097,9097,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9098,9098,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9099,9099,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9100,9100,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9101,9101,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9102,9102,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9103,9103,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9104,9104,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9105,9105,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9106,9106,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9107,9107,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9108,9108,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9109,9109,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9110,9110,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9111,9111,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9112,9112,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9113,9113,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9114,9114,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9115,9115,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9116,9116,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9117,9117,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9118,9118,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9119,9119,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9120,9120,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9121,9121,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9122,9122,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9123,9123,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9124,9124,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9125,9125,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9126,9126,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9127,9127,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9128,9128,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9129,9129,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9130,9130,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9131,9131,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9132,9132,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9133,9133,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9134,9134,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9135,9135,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9136,9136,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9137,9137,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9138,9138,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9139,9139,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9140,9140,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9141,9141,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9142,9142,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9143,9143,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9144,9144,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9145,9145,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9146,9146,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9147,9147,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9148,9148,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9149,9149,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9150,9150,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9151,9151,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9152,9152,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9153,9153,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9154,9154,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9155,9155,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9156,9156,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9157,9157,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9158,9158,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9159,9159,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9160,9160,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9161,9161,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9162,9162,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9163,9163,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9164,9164,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9165,9165,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9166,9166,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9167,9167,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9168,9168,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9169,9169,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9170,9170,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9171,9171,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9172,9172,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9173,9173,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9174,9174,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9175,9175,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9176,9176,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9177,9177,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9178,9178,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9179,9179,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9180,9180,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9181,9181,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9182,9182,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9183,9183,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9184,9184,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9185,9185,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9186,9186,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9187,9187,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9188,9188,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9189,9189,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9190,9190,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9191,9191,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9192,9192,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9193,9193,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9194,9194,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9195,9195,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9196,9196,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9197,9197,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9198,9198,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9199,9199,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9200,9200,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9201,9201,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9202,9202,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9203,9203,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9204,9204,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9205,9205,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9206,9206,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9207,9207,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9208,9208,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9209,9209,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9210,9210,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9211,9211,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9212,9212,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9213,9213,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9214,9214,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9215,9215,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9216,9216,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9217,9217,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9218,9218,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9219,9219,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9220,9220,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9221,9221,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9222,9222,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9223,9223,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9224,9224,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9225,9225,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9226,9226,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9227,9227,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9228,9228,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9229,9229,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9230,9230,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9231,9231,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9232,9232,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9233,9233,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9234,9234,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9235,9235,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9236,9236,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9237,9237,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9238,9238,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9239,9239,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9240,9240,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9241,9241,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9242,9242,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9243,9243,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9244,9244,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9245,9245,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9246,9246,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9247,9247,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9248,9248,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9249,9249,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9250,9250,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9251,9251,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9252,9252,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9253,9253,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9254,9254,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9255,9255,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9256,9256,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9257,9257,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9258,9258,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9259,9259,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9260,9260,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9261,9261,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9262,9262,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9263,9263,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9264,9264,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9265,9265,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9266,9266,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9267,9267,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9268,9268,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9269,9269,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9270,9270,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9271,9271,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9272,9272,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9273,9273,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9274,9274,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9275,9275,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9276,9276,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9277,9277,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9278,9278,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9279,9279,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9280,9280,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9281,9281,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9282,9282,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9283,9283,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9284,9284,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9285,9285,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9286,9286,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9287,9287,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9288,9288,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9289,9289,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9290,9290,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9291,9291,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9292,9292,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9293,9293,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9294,9294,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9295,9295,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9296,9296,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9297,9297,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9298,9298,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9299,9299,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9300,9300,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9301,9301,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9302,9302,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9303,9303,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9304,9304,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9305,9305,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9306,9306,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9307,9307,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9308,9308,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9309,9309,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9310,9310,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9311,9311,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9312,9312,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9313,9313,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9314,9314,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9315,9315,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9316,9316,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9317,9317,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9318,9318,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9319,9319,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9320,9320,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9321,9321,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9322,9322,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9323,9323,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9324,9324,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9325,9325,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9326,9326,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9327,9327,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9328,9328,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9329,9329,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9330,9330,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9331,9331,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9332,9332,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9333,9333,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9334,9334,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9335,9335,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9336,9336,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9337,9337,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9338,9338,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9339,9339,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9340,9340,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9341,9341,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9342,9342,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9343,9343,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9344,9344,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9345,9345,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9346,9346,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9347,9347,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9348,9348,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9349,9349,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9350,9350,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9351,9351,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9352,9352,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9353,9353,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9354,9354,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9355,9355,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9356,9356,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9357,9357,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9358,9358,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9359,9359,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9360,9360,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9361,9361,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9362,9362,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9363,9363,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9364,9364,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9365,9365,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9366,9366,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9367,9367,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9368,9368,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9369,9369,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9370,9370,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9371,9371,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9372,9372,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9373,9373,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9374,9374,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9375,9375,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9376,9376,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9377,9377,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9378,9378,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9379,9379,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9380,9380,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9381,9381,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
9382,9382,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
